utc,gas_lag_1d,gas_lag_2d,gas_lag_7d,gas_lag_14d,gas_lag_30d,gas_rolling_mean_7d,gas_rolling_mean_14d,gas_rolling_mean_30d
2023-01-16 21:00:00,55.843916666666665,58.96325,70.599875,72.90187499999999,111.1335,64.87440128968254,68.08558432539682,78.97341354166667
2023-01-16 22:00:00,55.713944444444444,58.83327777777778,70.42358333333333,72.70591666666667,111.03755555555556,64.76454646164021,68.02224041005292,78.89337704475308
2023-01-16 23:00:00,55.58397222222222,58.70330555555555,70.24729166666667,72.50995833333333,110.94161111111111,64.6535238095238,67.95848065476191,78.81329328703704
2023-01-17 00:00:00,55.454,58.57333333333333,70.071,72.314,110.84566666666667,64.54133333333333,67.8943050595238,78.73316226851853
2023-01-17 01:00:00,55.64595833333333,58.44336111111111,69.87412499999999,72.01016666666666,110.74972222222223,64.43133482142858,67.83128397817461,78.65343111496914
2023-01-17 02:00:00,55.837916666666665,58.31338888888889,69.67725,71.70633333333333,110.65377777777778,64.32352827380953,67.7694174107143,78.57409982638889
2023-01-17 03:00:00,56.029875000000004,58.183416666666666,69.480375,71.40249999999999,110.55783333333333,64.2179136904762,67.70870535714286,78.49516840277778
2023-01-17 04:00:00,56.221833333333336,58.053444444444445,69.2835,71.09866666666666,110.4618888888889,64.11449107142856,67.64914781746032,78.41663684413581
2023-01-17 05:00:00,56.41379166666667,57.92347222222222,69.086625,70.79483333333333,110.36594444444445,64.01326041666667,67.59074479166668,78.33850515046296
2023-01-17 06:00:00,56.60575,57.7935,68.88974999999999,70.491,110.27000000000001,63.91422172619047,67.5334962797619,78.26077332175926
2023-01-17 07:00:00,56.79770833333333,57.66352777777778,68.692875,70.18716666666667,110.17405555555555,63.817375,67.47740228174604,78.1834413580247
2023-01-17 08:00:00,56.989666666666665,57.53355555555555,68.496,69.88333333333333,110.07811111111111,63.722720238095235,67.42246279761905,78.10650925925925
2023-01-17 09:00:00,57.181625,57.40358333333333,68.299125,69.5795,109.98216666666667,63.63025744047619,67.36867782738095,78.02997702546295
2023-01-17 10:00:00,57.373583333333336,57.27361111111111,68.10225,69.27566666666667,109.88622222222223,63.539986607142865,67.31604737103174,77.9538446566358
2023-01-17 11:00:00,57.56554166666667,57.14363888888889,67.905375,68.97183333333334,109.79027777777779,63.45190773809523,67.26457142857143,77.87811215277779
2023-01-17 12:00:00,57.7575,57.013666666666666,67.7085,68.668,109.69433333333333,63.36602083333334,67.21425,77.8027795138889
2023-01-17 13:00:00,57.94945833333333,56.883694444444444,67.511625,68.36416666666666,109.59838888888889,63.28232589285714,67.16508308531746,77.72784673996914
2023-01-17 14:00:00,58.141416666666665,56.75372222222222,67.31475,68.06033333333333,109.50244444444445,63.20082291666667,67.11707068452381,77.65331383101852
2023-01-17 15:00:00,58.333375000000004,56.62375,67.117875,67.7565,109.40650000000001,63.12151190476191,67.07021279761905,77.57918078703703
2023-01-17 16:00:00,58.525333333333336,56.49377777777778,66.921,67.45266666666667,109.31055555555557,63.04439285714286,67.02450942460317,77.5054476080247
2023-01-17 17:00:00,58.71729166666667,56.36380555555556,66.724125,67.14883333333333,109.21461111111111,62.969465773809524,66.97996056547619,77.43211429398148
2023-01-17 18:00:00,58.90925,56.23383333333334,66.52725000000001,66.845,109.11866666666667,62.89673065476191,66.9365662202381,77.3591808449074
2023-01-17 19:00:00,59.10120833333333,56.103861111111115,66.330375,66.54116666666667,109.02272222222223,62.8261875,66.8943263888889,77.28664726080247
2023-01-17 20:00:00,59.293166666666664,55.97388888888889,66.1335,66.23733333333334,108.92677777777779,62.75783630952382,66.85324107142858,77.21451354166666
2023-01-17 21:00:00,59.485125,55.843916666666665,65.936625,65.93350000000001,108.83083333333335,62.69167708333333,66.81331026785713,77.14277968750001
