number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_huber_slope,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,state
142,36.02585151391072,2026-05-08 20:45:39.346750,2026-05-08 20:46:04.861931,0 days 00:00:25.515181,0.6679902768842562,96.55307526467504,0.020841778709327075,10,32,1100,COMPLETE
143,35.24799129939027,2026-05-08 20:46:04.861931,2026-05-08 20:46:09.484845,0 days 00:00:04.622914,0.6469808911113051,98.41039164192601,0.015804915607695657,3,34,1000,COMPLETE
144,35.270659051098946,2026-05-08 20:46:09.484845,2026-05-08 20:46:14.089491,0 days 00:00:04.604646,0.6257473097834139,105.41711241572159,0.017708369706744234,3,36,1000,COMPLETE
145,35.16643333850193,2026-05-08 20:46:14.089491,2026-05-08 20:46:19.267619,0 days 00:00:05.178128,0.6880127948290645,99.05377418582948,0.02156349647862774,3,33,1100,COMPLETE
146,35.30819315402787,2026-05-08 20:46:19.267619,2026-05-08 20:46:24.158138,0 days 00:00:04.890519,0.654720705589276,90.19686139890824,0.018903397564640788,3,26,1100,COMPLETE
147,35.14620794138507,2026-05-08 20:46:24.158138,2026-05-08 20:46:30.225671,0 days 00:00:06.067533,0.6066372162878032,94.38862684937916,0.012807716603722586,3,8,1200,COMPLETE
148,35.22313360653634,2026-05-08 20:46:30.225671,2026-05-08 20:46:36.507658,0 days 00:00:06.281987,0.7088778613214887,96.35475938434699,0.013443835997909175,3,4,1200,COMPLETE
149,35.18965380069623,2026-05-08 20:46:36.507658,2026-05-08 20:46:42.278523,0 days 00:00:05.770865,0.6045626119620868,93.99378800163676,0.01553658527910646,3,17,1200,COMPLETE
150,35.43804872302706,2026-05-08 20:46:42.278523,2026-05-08 20:46:48.402011,0 days 00:00:06.123488,0.6758248221829339,87.88376909101363,0.024225506831237534,3,8,1200,COMPLETE
151,35.30280668615628,2026-05-08 20:46:48.402011,2026-05-08 20:46:53.612995,0 days 00:00:05.210984,0.6212452006565848,100.37706203994114,0.011674990090312403,3,31,1100,COMPLETE
152,35.0758976941335,2026-05-08 20:46:53.612995,2026-05-08 20:46:59.099496,0 days 00:00:05.486501,0.6117059904476012,102.66681390586693,0.012513902397025285,3,13,1100,COMPLETE
153,35.12551120892633,2026-05-08 20:46:59.099496,2026-05-08 20:47:04.642996,0 days 00:00:05.543500,0.5896368772894882,103.87757677788713,0.015665478366657305,3,14,1100,COMPLETE
154,35.322227492551086,2026-05-08 20:47:04.642996,2026-05-08 20:47:09.483515,0 days 00:00:04.840519,0.5646654814974259,103.07488856336208,0.02764945886229447,3,13,1000,COMPLETE
155,35.327680037337885,2026-05-08 20:47:09.483515,2026-05-08 20:47:14.978082,0 days 00:00:05.494567,0.5848540441260424,109.97904390759828,0.01713621743898378,3,8,1100,COMPLETE
156,35.15060594782919,2026-05-08 20:47:14.978082,2026-05-08 20:47:20.615643,0 days 00:00:05.637561,0.6041097040264104,106.906584629335,0.014441245095149489,3,4,1100,COMPLETE
157,35.08295964290562,2026-05-08 20:47:20.615643,2026-05-08 20:47:26.134623,0 days 00:00:05.518980,0.5920928058365054,105.00978189915247,0.013047651565377601,3,9,1100,COMPLETE
158,35.231100688185585,2026-05-08 20:47:26.134623,2026-05-08 20:47:31.637002,0 days 00:00:05.502379,0.5743258366147876,106.14631103885945,0.019968500838956207,3,10,1100,COMPLETE
159,35.05550278398438,2026-05-08 20:47:31.643513,2026-05-08 20:47:37.485900,0 days 00:00:05.842387,0.5945436880089162,103.68408328544272,0.015451004177232669,3,14,1200,COMPLETE
160,35.40909461585718,2026-05-08 20:47:37.496821,2026-05-08 20:47:44.563079,0 days 00:00:07.066258,0.5687710441964888,103.57097473789187,0.017641576174368335,4,14,1100,COMPLETE
161,35.276365303186864,2026-05-08 20:47:44.563079,2026-05-08 20:47:50.521492,0 days 00:00:05.958413,0.5902910223224764,100.93080108292601,0.015297816101711628,3,6,1200,COMPLETE
162,35.08091106207549,2026-05-08 20:47:50.521492,2026-05-08 20:47:56.479807,0 days 00:00:05.958315,0.5959687732394436,95.96988870546825,0.0134556333292272,3,10,1200,COMPLETE
163,35.094407851713434,2026-05-08 20:47:56.479807,2026-05-08 20:48:01.949874,0 days 00:00:05.470067,0.5871163702495602,97.10923550905133,0.013548128773965822,3,11,1100,COMPLETE
164,35.12686818733139,2026-05-08 20:48:01.949874,2026-05-08 20:48:06.903568,0 days 00:00:04.953694,0.5939494273952148,97.023702337021,0.01576540787385755,3,10,1000,COMPLETE
165,35.134026833340776,2026-05-08 20:48:06.903568,2026-05-08 20:48:11.950203,0 days 00:00:05.046635,0.5940295091623481,99.26668198480768,0.013043454289642063,3,10,1000,COMPLETE
166,35.07177550989293,2026-05-08 20:48:11.950203,2026-05-08 20:48:16.925023,0 days 00:00:04.974820,0.5849868402699946,100.05333388701555,0.015126726234147547,3,10,1000,COMPLETE
167,35.1575574159722,2026-05-08 20:48:16.925023,2026-05-08 20:48:21.191946,0 days 00:00:04.266923,0.5485729146351669,99.98693913848099,0.014805234919075582,3,10,900,COMPLETE
168,35.110521855618785,2026-05-08 20:48:21.191946,2026-05-08 20:48:26.472628,0 days 00:00:05.280682,0.5930717682408274,107.66717359122272,0.021844417959007083,3,15,1000,COMPLETE
169,35.28327205568754,2026-05-08 20:48:26.472628,2026-05-08 20:48:31.402725,0 days 00:00:04.930097,0.5542794028117286,108.13720747523739,0.01334738904333665,3,16,1000,COMPLETE
170,35.24926900334943,2026-05-08 20:48:31.402725,2026-05-08 20:48:36.338231,0 days 00:00:04.935506,0.5921759784771436,104.01025438922191,0.021808188688502574,3,11,1000,COMPLETE
171,35.08022422860433,2026-05-08 20:48:36.338231,2026-05-08 20:48:41.242491,0 days 00:00:04.904260,0.5716676545793352,98.00474401626805,0.019480284438839195,3,13,1000,COMPLETE
172,35.13773630892082,2026-05-08 20:48:41.242491,2026-05-08 20:48:45.719316,0 days 00:00:04.476825,0.5751236798180435,98.56804075714214,0.019397832506567108,3,12,900,COMPLETE
173,35.06560143709614,2026-05-08 20:48:45.719316,2026-05-08 20:48:50.161131,0 days 00:00:04.441815,0.5730204857400328,98.6584038127956,0.01984561160400875,3,14,900,COMPLETE
174,35.275393442975655,2026-05-08 20:48:50.161131,2026-05-08 20:48:54.988010,0 days 00:00:04.826879,0.558911163459834,102.80838165699043,0.03214141677958616,3,15,1000,COMPLETE
175,35.21013948543465,2026-05-08 20:48:54.988010,2026-05-08 20:48:58.780856,0 days 00:00:03.792846,0.530427140550726,106.92585839104325,0.023217452774350826,3,13,800,COMPLETE
176,35.16229006507504,2026-05-08 20:48:58.780856,2026-05-08 20:49:03.246104,0 days 00:00:04.465248,0.5824494240194211,96.79950230882798,0.026296155556189877,3,10,900,COMPLETE
177,35.23866449652561,2026-05-08 20:49:03.246104,2026-05-08 20:49:08.079837,0 days 00:00:04.833733,0.5906019585511707,100.6738445815385,0.018866000737255573,3,17,1000,COMPLETE
178,35.18981935211451,2026-05-08 20:49:08.079837,2026-05-08 20:49:13.119406,0 days 00:00:05.039569,0.5983725597645739,104.42740027565821,0.01645887836932694,3,6,1000,COMPLETE
179,35.09850729358303,2026-05-08 20:49:13.119406,2026-05-08 20:49:17.517574,0 days 00:00:04.398168,0.567964054154597,98.30767413713528,0.021352529281682877,3,14,900,COMPLETE
180,35.07171935237456,2026-05-08 20:49:17.517574,2026-05-08 20:49:21.925937,0 days 00:00:04.408363,0.5680134887593018,97.96162587965574,0.022198758604396525,3,14,900,COMPLETE
181,35.20005725666723,2026-05-08 20:49:21.925937,2026-05-08 20:49:26.207239,0 days 00:00:04.281302,0.5376487659441613,98.41494188865823,0.021761243977309705,3,9,900,COMPLETE
182,35.135102280475664,2026-05-08 20:49:26.207239,2026-05-08 20:49:30.142660,0 days 00:00:03.935421,0.5658694572876329,109.98987711423672,0.024585466428081435,3,14,800,COMPLETE
183,35.18119759493433,2026-05-08 20:49:30.142660,2026-05-08 20:49:34.559622,0 days 00:00:04.416962,0.574398429516743,101.81956372794252,0.020357723798224626,3,12,900,COMPLETE
184,35.14201105523525,2026-05-08 20:49:34.559622,2026-05-08 20:49:39.205327,0 days 00:00:04.645705,0.5843222888643181,96.9727252016578,0.013296638622594701,3,6,900,COMPLETE
185,35.58918940810421,2026-05-08 20:49:39.205327,2026-05-08 20:49:43.984756,0 days 00:00:04.779429,0.5694718743543077,104.03539752455315,0.03534076768777638,3,18,1000,COMPLETE
186,35.22676183823882,2026-05-08 20:49:43.984756,2026-05-08 20:49:47.895799,0 days 00:00:03.911043,0.5573606559548645,94.9952107923249,0.027088612315441195,3,15,800,COMPLETE
187,35.20315041852807,2026-05-08 20:49:47.895799,2026-05-08 20:49:52.873890,0 days 00:00:04.978091,0.5950509895614376,100.1483977591598,0.018375389955249927,3,12,1000,COMPLETE
188,35.22166263161709,2026-05-08 20:49:52.873890,2026-05-08 20:49:57.475751,0 days 00:00:04.601861,0.5861930062564844,106.18185033675556,0.01500126246469757,3,7,900,COMPLETE
189,35.09565033144489,2026-05-08 20:49:57.475751,2026-05-08 20:50:02.569568,0 days 00:00:05.093817,0.5771485498653527,101.57126133689675,0.011859399846758949,3,10,1000,COMPLETE
190,35.266684045428484,2026-05-08 20:50:02.569568,2026-05-08 20:50:07.211973,0 days 00:00:04.642405,0.5435511502850529,102.09136921915777,0.02152517394171231,3,10,1000,COMPLETE
191,35.14575746427239,2026-05-08 20:50:07.211973,2026-05-08 20:50:12.244689,0 days 00:00:05.032716,0.5985758293094784,97.35588125090858,0.01162552869127106,3,14,1000,COMPLETE
192,35.137645351468635,2026-05-08 20:50:12.244689,2026-05-08 20:50:17.847376,0 days 00:00:05.602687,0.5756358973179716,99.47551678721375,0.012588687079892382,3,3,1100,COMPLETE
193,35.22224248200104,2026-05-08 20:50:17.847376,2026-05-08 20:50:22.239987,0 days 00:00:04.392611,0.562886682690312,93.62998926211301,0.01642335463937726,3,16,900,COMPLETE
194,35.160428906700005,2026-05-08 20:50:22.241022,2026-05-08 20:50:27.225304,0 days 00:00:04.984282,0.5814837685589074,106.82319381620324,0.013816655684270183,3,11,1000,COMPLETE
195,35.140982286843226,2026-05-08 20:50:27.225304,2026-05-08 20:50:32.703307,0 days 00:00:05.478003,0.6094657569391364,102.9979983057985,0.01732928687860638,3,9,1100,COMPLETE
196,35.16703445725684,2026-05-08 20:50:32.703307,2026-05-08 20:50:37.718254,0 days 00:00:05.014947,0.5916467579453336,95.88317817690105,0.01172407174195332,3,13,1000,COMPLETE
197,35.29157764282017,2026-05-08 20:50:37.718254,2026-05-08 20:50:42.985195,0 days 00:00:05.266941,0.573887571655939,99.9539092988437,0.014920600208339428,3,18,1100,COMPLETE
198,35.3095864900303,2026-05-08 20:50:43.000824,2026-05-08 20:50:47.567966,0 days 00:00:04.567142,0.5983817268691802,92.0125195783148,0.019203353432285117,3,5,900,COMPLETE
199,35.25413907509578,2026-05-08 20:50:47.567966,2026-05-08 20:50:54.053401,0 days 00:00:06.485435,0.5824736892798935,105.08183042149138,0.013220736429963206,4,15,1000,COMPLETE
200,35.38925656407575,2026-05-08 20:50:54.053401,2026-05-08 20:50:59.601992,0 days 00:00:05.548591,0.5216175904076417,96.14946911254192,0.02354323670368053,3,8,1200,COMPLETE
201,35.02547341574996,2026-05-08 20:50:59.617616,2026-05-08 20:51:03.585610,0 days 00:00:03.967994,0.5639560106692059,109.04235434469662,0.024431120467647664,3,12,800,COMPLETE
202,35.06365408108976,2026-05-08 20:51:03.585610,2026-05-08 20:51:07.655542,0 days 00:00:04.069932,0.5628967802933276,109.34657289687547,0.027874448566862515,3,11,800,COMPLETE
203,35.22158228599559,2026-05-08 20:51:07.655542,2026-05-08 20:51:11.623625,0 days 00:00:03.968083,0.5586173124270515,106.83736220979017,0.028666448270488403,3,12,800,COMPLETE
204,35.28702577436087,2026-05-08 20:51:11.623625,2026-05-08 20:51:15.590189,0 days 00:00:03.966564,0.5508654152768628,109.95010889556985,0.03208458094248744,3,10,800,COMPLETE
205,35.26508598142827,2026-05-08 20:51:15.590189,2026-05-08 20:51:19.024020,0 days 00:00:03.433831,0.5676056070592269,102.34004776641143,0.044398525448128015,3,13,700,COMPLETE
206,35.33597994170117,2026-05-08 20:51:19.024020,2026-05-08 20:51:23.329754,0 days 00:00:04.305734,0.5851370010923922,104.95126500498846,0.024378260120116308,3,20,900,COMPLETE
207,35.216238314069024,2026-05-08 20:51:23.329754,2026-05-08 20:51:27.329856,0 days 00:00:04.000102,0.5661402653813424,99.70807535215204,0.021717225107974004,3,9,800,COMPLETE
208,35.21162170639457,2026-05-08 20:51:27.329856,2026-05-08 20:51:30.777018,0 days 00:00:03.447162,0.6092869871961089,107.34937791187662,0.02952519576110891,3,16,700,COMPLETE
209,35.31094067077119,2026-05-08 20:51:30.777018,2026-05-08 20:51:35.785241,0 days 00:00:05.008223,0.5936002252062367,102.6744353303036,0.019075687448687446,3,7,1000,COMPLETE
210,35.02046816145562,2026-05-08 20:51:35.786247,2026-05-08 20:51:40.286952,0 days 00:00:04.500705,0.5772624443098464,97.67400066876893,0.01718347806816376,3,11,900,COMPLETE
211,35.09038754074305,2026-05-08 20:51:40.286952,2026-05-08 20:51:45.772733,0 days 00:00:05.485781,0.5815682581146212,98.09932476731468,0.015584256027539206,3,11,1100,COMPLETE
212,35.10523001771247,2026-05-08 20:51:45.772733,2026-05-08 20:51:50.267818,0 days 00:00:04.495085,0.5789095236204859,93.9077545127721,0.015882202356888322,3,12,900,COMPLETE
213,35.08316060186321,2026-05-08 20:51:50.267818,2026-05-08 20:51:54.731352,0 days 00:00:04.463534,0.5757223870853516,92.94711307517947,0.017385569055618496,3,12,900,COMPLETE
214,35.12171420347404,2026-05-08 20:51:54.731352,2026-05-08 20:51:59.186749,0 days 00:00:04.455397,0.5788477084672723,93.30336893860442,0.02037997322448136,3,14,900,COMPLETE
215,35.10541857848279,2026-05-08 20:51:59.186749,2026-05-08 20:52:03.635706,0 days 00:00:04.448957,0.5708506027935443,91.67697122784492,0.02043536607428578,3,12,900,COMPLETE
216,35.239238223312114,2026-05-08 20:52:03.635706,2026-05-08 20:52:08.030680,0 days 00:00:04.394974,0.5751660095944421,91.20434276485061,0.02527365568544379,3,12,900,COMPLETE
217,35.10963513907765,2026-05-08 20:52:08.030680,2026-05-08 20:52:12.438201,0 days 00:00:04.407521,0.559552044766687,93.67180582897737,0.020363280931290546,3,12,900,COMPLETE
218,35.28359288827954,2026-05-08 20:52:12.438201,2026-05-08 20:52:16.867589,0 days 00:00:04.429388,0.5504880506823921,94.5273406795519,0.022660134999959006,3,12,900,COMPLETE
219,35.19291554478259,2026-05-08 20:52:16.883212,2026-05-08 20:52:21.410681,0 days 00:00:04.527469,0.5580417234630668,90.23815350748457,0.01739665351863285,3,8,900,COMPLETE
220,35.14915563156242,2026-05-08 20:52:21.410681,2026-05-08 20:52:25.165649,0 days 00:00:03.754968,0.5422068409170581,95.53476347872314,0.02071652028313275,3,11,800,COMPLETE
221,35.103434201694384,2026-05-08 20:52:25.165649,2026-05-08 20:52:29.589553,0 days 00:00:04.423904,0.5694034072264973,92.24067090066819,0.019845279676907548,3,14,900,COMPLETE
222,35.183493297519604,2026-05-08 20:52:29.589553,2026-05-08 20:52:33.972471,0 days 00:00:04.382918,0.5629906263741031,91.82859247642844,0.024632205159254135,3,16,900,COMPLETE
223,35.08355040907808,2026-05-08 20:52:33.972981,2026-05-08 20:52:38.390390,0 days 00:00:04.417409,0.5697590363136007,93.21294418513442,0.019823918926294253,3,14,900,COMPLETE
224,35.06921658117419,2026-05-08 20:52:38.390390,2026-05-08 20:52:42.382764,0 days 00:00:03.992374,0.5677489015338429,92.48887747631021,0.018535859393296824,3,13,800,COMPLETE
225,35.13877991080771,2026-05-08 20:52:42.382764,2026-05-08 20:52:46.318984,0 days 00:00:03.936220,0.5715334968306331,88.70622784239491,0.01757841037060493,3,14,800,COMPLETE
226,35.08293657251903,2026-05-08 20:52:46.318984,2026-05-08 20:52:50.371746,0 days 00:00:04.052762,0.5720327193753556,97.57762512801415,0.016634665926043637,3,9,800,COMPLETE
227,35.29310222392841,2026-05-08 20:52:50.371746,2026-05-08 20:52:54.277895,0 days 00:00:03.906149,0.5780448459469567,96.9239594561739,0.016279456363857997,3,18,800,COMPLETE
228,35.13021806523888,2026-05-08 20:52:54.277895,2026-05-08 20:52:58.314548,0 days 00:00:04.036653,0.5516227399383814,100.39481643166805,0.017726283335744684,3,8,800,COMPLETE
229,35.180086698099295,2026-05-08 20:52:58.314548,2026-05-08 20:53:02.377034,0 days 00:00:04.062486,0.566378454954407,95.39329413789558,0.01468306153397843,3,10,800,COMPLETE
230,35.19679445958114,2026-05-08 20:53:02.377034,2026-05-08 20:53:06.526069,0 days 00:00:04.149035,0.5764398556660744,98.34968235912132,0.01631554673224123,3,2,800,COMPLETE
231,35.04453617648443,2026-05-08 20:53:06.526069,2026-05-08 20:53:10.941520,0 days 00:00:04.415451,0.565632410813218,90.64593688667567,0.019341761430137584,3,13,900,COMPLETE
232,35.11456698156587,2026-05-08 20:53:10.941520,2026-05-08 20:53:15.382446,0 days 00:00:04.440926,0.5608624214512854,94.17438417727207,0.01900164851239554,3,14,900,COMPLETE
233,35.111369013275734,2026-05-08 20:53:15.382446,2026-05-08 20:53:19.893026,0 days 00:00:04.510580,0.5839765351048787,89.65689125764361,0.014831649598437574,3,11,900,COMPLETE
234,35.346462355815284,2026-05-08 20:53:19.893026,2026-05-08 20:53:23.818123,0 days 00:00:03.925097,0.5360040299836109,97.98714714252225,0.018343228522595064,3,6,800,COMPLETE
235,35.23655888491214,2026-05-08 20:53:23.818123,2026-05-08 20:53:27.323005,0 days 00:00:03.504882,0.5683562991010723,101.45712191954841,0.026149893326237357,3,9,700,COMPLETE
236,35.094445547680785,2026-05-08 20:53:27.323005,2026-05-08 20:53:31.787753,0 days 00:00:04.464748,0.5522517663718388,93.77489168808306,0.016757735290916165,3,13,900,COMPLETE
237,35.23195183855053,2026-05-08 20:53:31.787753,2026-05-08 20:53:35.660449,0 days 00:00:03.872696,0.5511375023420197,91.95112236859168,0.021960980301389987,3,16,800,COMPLETE
238,35.02371308309536,2026-05-08 20:53:35.660449,2026-05-08 20:53:39.903175,0 days 00:00:04.242726,0.5275296602601378,96.90115020067348,0.01916243026443409,3,14,900,COMPLETE
239,35.17100812311499,2026-05-08 20:53:39.903175,2026-05-08 20:53:43.971679,0 days 00:00:04.068504,0.5454811974742586,97.90575782820282,0.017479804855271362,3,17,900,COMPLETE
240,35.193865266281925,2026-05-08 20:53:43.971679,2026-05-08 20:53:48.311841,0 days 00:00:04.340162,0.5166570149772292,101.48863892417478,0.014060700424777346,3,10,900,COMPLETE
241,35.057476459056716,2026-05-08 20:53:48.311841,2026-05-08 20:53:52.547619,0 days 00:00:04.235778,0.533331497522582,95.62668072028507,0.019573381487426957,3,14,900,COMPLETE
242,35.103459791990524,2026-05-08 20:53:52.547619,2026-05-08 20:53:56.805970,0 days 00:00:04.258351,0.5326443917078802,96.42389956246437,0.019278875372625175,3,13,900,COMPLETE
243,35.227249780313386,2026-05-08 20:53:56.805970,2026-05-08 20:54:00.576518,0 days 00:00:03.770548,0.5212461924871278,99.74431252218349,0.02360690562810902,3,15,800,COMPLETE
244,35.20204599751172,2026-05-08 20:54:00.576518,2026-05-08 20:54:04.690043,0 days 00:00:04.113525,0.5411120001322609,54.957787144608844,0.017313292184403205,3,11,900,COMPLETE
245,35.27137506430835,2026-05-08 20:54:04.699053,2026-05-08 20:54:10.608243,0 days 00:00:05.909190,0.5577177284297666,95.93560758568603,0.016315639780609688,3,8,1200,COMPLETE
246,37.399070855670544,2026-05-08 20:54:10.608243,2026-05-08 20:54:14.768358,0 days 00:00:04.160115,0.5827211171241342,49.71298121485437,0.003530167271173167,3,13,800,COMPLETE
247,37.70243113209228,2026-05-08 20:54:14.768358,2026-05-08 20:54:19.011689,0 days 00:00:04.243331,0.5541958163971721,104.04503828330282,0.2017062679162662,3,19,900,COMPLETE
248,35.130526145950874,2026-05-08 20:54:19.011689,2026-05-08 20:54:23.526243,0 days 00:00:04.514554,0.5673014257891107,98.70302135492184,0.021312254492097355,3,10,900,COMPLETE
249,35.3644568077327,2026-05-08 20:54:23.526243,2026-05-08 20:54:27.308754,0 days 00:00:03.782511,0.5237214615733286,102.66617396910593,0.014586490962679399,3,16,800,COMPLETE
250,35.272034443907486,2026-05-08 20:54:27.308754,2026-05-08 20:54:31.837035,0 days 00:00:04.528281,0.5845499586205577,95.73748678707958,0.018469993136922398,3,7,900,COMPLETE
251,35.48640750258163,2026-05-08 20:54:31.837035,2026-05-08 20:54:35.661354,0 days 00:00:03.824319,0.6015237539203557,93.85648807544997,0.01571858994355145,3,88,800,COMPLETE
252,35.251267986669276,2026-05-08 20:54:35.661354,2026-05-08 20:54:39.873787,0 days 00:00:04.212433,0.5017876486195154,89.38082242931536,0.027487775695058673,3,13,900,COMPLETE
253,35.39633383495294,2026-05-08 20:54:39.873787,2026-05-08 20:54:45.343392,0 days 00:00:05.469605,0.5452582824926795,100.50950748195294,0.023009876045272656,3,9,1200,COMPLETE
254,35.25580874465595,2026-05-08 20:54:45.343392,2026-05-08 20:54:50.320856,0 days 00:00:04.977464,0.5744253657276877,105.46294248645663,0.019825230712681875,3,11,1000,COMPLETE
255,35.27752289668943,2026-05-08 20:54:50.320856,2026-05-08 20:54:53.885274,0 days 00:00:03.564418,0.5603720032045781,109.22175064826114,0.01354065821394371,3,14,700,COMPLETE
256,35.18501232175613,2026-05-08 20:54:53.885274,2026-05-08 20:54:57.900414,0 days 00:00:04.015140,0.5864992632736857,97.98755376525177,0.017369294645162243,3,12,800,COMPLETE
257,35.9442511406817,2026-05-08 20:54:57.900414,2026-05-08 20:55:09.969202,0 days 00:00:12.068788,0.5288922990359906,94.44069462531515,0.020768427758579233,7,17,900,COMPLETE
258,35.30717659625064,2026-05-08 20:55:09.969202,2026-05-08 20:55:15.213603,0 days 00:00:05.244401,0.5100023383926936,101.4794732255406,0.014989396564167392,3,6,1100,COMPLETE
259,35.322182938609444,2026-05-08 20:55:15.213603,2026-05-08 20:55:19.999053,0 days 00:00:04.785450,0.5702782402402987,90.55101088972363,0.023709055358285384,3,15,1000,COMPLETE
260,40.27394883298713,2026-05-08 20:55:19.999053,2026-05-08 20:55:24.926568,0 days 00:00:04.927515,0.5559620147828612,97.57062812007528,0.002062004519244461,3,11,900,COMPLETE
261,35.17637129271586,2026-05-08 20:55:24.926568,2026-05-08 20:55:30.372716,0 days 00:00:05.446148,0.5803252763248509,93.34982292579858,0.01662219754555059,3,8,1100,COMPLETE
262,35.50055507405714,2026-05-08 20:55:30.372716,2026-05-08 20:55:34.109938,0 days 00:00:03.737222,0.6038448210483998,105.59917802876555,0.019100524171114127,3,76,800,COMPLETE
263,35.09262494519407,2026-05-08 20:55:34.109938,2026-05-08 20:55:40.017722,0 days 00:00:05.907784,0.5889801426444187,101.27174765070703,0.012250164842887816,3,14,1200,COMPLETE
264,35.080068558345985,2026-05-08 20:55:40.017722,2026-05-08 20:55:45.950353,0 days 00:00:05.932631,0.5879381332611073,102.79320352904966,0.012442016464450485,3,13,1200,COMPLETE
265,35.103299983307956,2026-05-08 20:55:45.951354,2026-05-08 20:55:51.880658,0 days 00:00:05.929304,0.5908326197188284,103.44280168783814,0.012128255670895002,3,13,1200,COMPLETE
266,35.13207179747508,2026-05-08 20:55:51.880658,2026-05-08 20:55:59.885640,0 days 00:00:08.004982,0.5995234701520681,101.6953848833217,0.011631545162272402,4,10,1200,COMPLETE
267,35.17999827923602,2026-05-08 20:55:59.885640,2026-05-08 20:56:05.710777,0 days 00:00:05.825137,0.587838165802992,107.45199704643666,0.012906071922577847,3,16,1200,COMPLETE
268,35.14883328862966,2026-05-08 20:56:05.710777,2026-05-08 20:56:12.269198,0 days 00:00:06.558421,0.9737488358381818,104.28721092736092,0.010848694441049366,3,5,1200,COMPLETE
269,35.08015053334683,2026-05-08 20:56:12.269198,2026-05-08 20:56:18.149051,0 days 00:00:05.879853,0.5749169777320559,100.81433597118313,0.013598488473491028,3,12,1200,COMPLETE
270,35.109008378578324,2026-05-08 20:56:18.149051,2026-05-08 20:56:23.785756,0 days 00:00:05.636705,0.538111439160397,99.55147051995982,0.014393125147487943,3,13,1200,COMPLETE
271,35.08921496766734,2026-05-08 20:56:23.785756,2026-05-08 20:56:29.611172,0 days 00:00:05.825416,0.6102304355203545,96.06893946235623,0.014581908845085508,3,15,1200,COMPLETE
272,35.27525312401961,2026-05-08 20:56:29.611172,2026-05-08 20:56:35.272684,0 days 00:00:05.661512,0.6110514869865656,96.76721072214839,0.013416232449055179,3,20,1200,COMPLETE
273,36.240155009332604,2026-05-08 20:56:35.272684,2026-05-08 20:57:04.942235,0 days 00:00:29.669551,0.600679043459854,109.18137184625249,0.013831054351167677,9,15,1200,COMPLETE
274,35.32155841758196,2026-05-08 20:57:04.942235,2026-05-08 20:57:10.648746,0 days 00:00:05.706511,0.6145073383683746,32.08203459622308,0.015358955062020865,3,17,1200,COMPLETE
275,35.15547094928952,2026-05-08 20:57:10.648746,2026-05-08 20:57:16.585996,0 days 00:00:05.937250,0.5909178797751987,104.75064548436362,0.012825860230121357,3,11,1200,COMPLETE
276,35.6221908449284,2026-05-08 20:57:16.585996,2026-05-08 20:57:22.401191,0 days 00:00:05.815195,0.578120785987031,99.96836532977318,0.030435585205366354,3,8,1200,COMPLETE
277,35.13377456674673,2026-05-08 20:57:22.401191,2026-05-08 20:57:27.982258,0 days 00:00:05.581067,0.6017208482536565,96.07396153453425,0.01104887465118398,3,12,1100,COMPLETE
278,35.42834676014251,2026-05-08 20:57:27.982258,2026-05-08 20:57:35.280995,0 days 00:00:07.298737,0.5863434016866084,102.44160995392097,0.014230020715656091,4,18,1200,COMPLETE
279,35.042561544753845,2026-05-08 20:57:35.280995,2026-05-08 20:57:41.090833,0 days 00:00:05.809838,0.5651869274562058,98.95582797023377,0.015582634811485327,3,15,1200,COMPLETE
280,35.17300648493766,2026-05-08 20:57:41.090833,2026-05-08 20:57:46.931175,0 days 00:00:05.840342,0.56471597260855,106.43462332831903,0.01593657729337944,3,16,1200,COMPLETE
281,36.568826227309295,2026-05-08 20:57:46.931175,2026-05-08 20:58:00.406952,0 days 00:00:13.475777,0.5718485324585244,100.34915480606159,0.03664524377556658,6,15,1200,COMPLETE
282,35.359972523814854,2026-05-08 20:58:00.406952,2026-05-08 20:58:06.084061,0 days 00:00:05.677109,0.5747800292969144,91.50735176724946,0.018720384791699195,3,20,1200,COMPLETE
283,35.28417995745989,2026-05-08 20:58:06.084061,2026-05-08 20:58:11.831462,0 days 00:00:05.747401,0.5648315280460202,98.689006006526,0.026716001769474734,3,14,1200,COMPLETE
284,35.05008237791092,2026-05-08 20:58:11.831462,2026-05-08 20:58:15.908425,0 days 00:00:04.076963,0.5948394261329993,104.168121597695,0.018007539689139967,3,9,800,COMPLETE
285,35.15045622500173,2026-05-08 20:58:15.908425,2026-05-08 20:58:19.986312,0 days 00:00:04.077887,0.6109521279178834,104.0986854867512,0.01829212796206925,3,9,800,COMPLETE
286,35.112033456212956,2026-05-08 20:58:19.986312,2026-05-08 20:58:24.040567,0 days 00:00:04.054255,0.5975852281820251,107.49656445635505,0.02281751786561194,3,4,800,COMPLETE
287,35.380539410114196,2026-05-08 20:58:24.040567,2026-05-08 20:58:29.999796,0 days 00:00:05.959229,0.5780353625755978,87.15791370549695,0.01593389606479547,4,7,800,COMPLETE
288,35.11816401157425,2026-05-08 20:58:29.999796,2026-05-08 20:58:33.565848,0 days 00:00:03.566052,0.5603941706757816,95.57716946102987,0.02026257116803502,3,9,700,COMPLETE
